data,ano,mes,trimestre,semestre,uf,regiao,governo,preco_medio_imovel,variacao_preco_anual,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,rotacao_imoveis,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,indice_aluguel_yoy_%,qualidade_vida_score,indice_crise,saude_mercado,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,abandono_total_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k
2023-07-01,2023,7,3,2,AM,Norte,Lula,380500.0,4.2751438750342485,92.4,4.0,26.7,27.3,35.3,24.7,12.6,71.5,8.9,5.8,6.26,0.11799999999999998,0.0,49.8,0.0,32.6,82.4,0.0,14.4,0.6,0.5
2023-08-01,2023,8,3,2,AM,Norte,Lula,390600.0,2.331674089599156,92.9,4.1,27.2,27.8,32.6,27.4,13.1,71.2,9.5,5.0,6.37,0.11749999999999997,0.0,56.9,0.0,32.6,89.5,0.0,15.6,0.6,0.5
2023-09-01,2023,9,3,2,AM,Norte,Lula,382300.0,-0.1827676240208853,92.9,3.8,28.5,29.1,31.4,28.6,11.4,70.8,9.2,4.5,6.23,0.11149999999999997,0.0,57.4,0.0,32.6,90.0,0.0,17.2,0.6,0.6
2023-10-01,2023,10,4,2,AM,Norte,Lula,361600.0,-0.22075055187638082,92.4,3.6,27.9,28.599999999999998,27.9,32.1,12.2,70.5,8.5,5.5,6.22,0.10999999999999999,0.0,57.1,0.0,32.6,89.7,0.0,14.4,0.7,0.5
2023-11-01,2023,11,4,2,AM,Norte,Lula,370900.0,-3.032679738562094,92.3,3.7,27.1,27.8,30.5,29.5,11.1,70.0,9.7,5.0,6.34,0.11250000000000004,0.0,57.2,0.0,32.7,89.9,0.0,14.7,0.7,0.7
2023-12-01,2023,12,4,2,AM,Norte,Lula,361000.0,-3.087248322147651,92.3,3.6,26.9,27.4,32.1,27.9,12.3,67.6,8.8,4.6,6.25,0.11050000000000004,0.0,38.7,0.0,32.7,71.4,0.0,15.7,0.5,0.5
2024-01-01,2024,1,1,1,AM,Norte,Lula,380000.0,3.1207598371777445,92.6,4.1,28.5,29.2,30.7,29.3,11.2,70.3,8.8,4.8,6.27,0.11900000000000002,0.0,60.9,0.0,32.7,93.6,0.0,15.0,0.7,0.6
2024-02-01,2024,2,1,1,AM,Norte,Lula,370700.0,-5.264502938921545,91.4,3.3,27.1,27.700000000000003,30.9,29.1,12.9,68.6,8.5,6.1,6.29,0.10899999999999999,0.0,71.1,0.0,32.8,103.89999999999999,0.0,14.1,0.6,0.4
2024-03-01,2024,3,1,1,AM,Norte,Lula,388400.0,1.6221873364730577,92.4,3.6,28.3,29.1,35.3,24.7,13.2,68.9,8.8,6.2,6.34,0.10999999999999999,0.0,58.8,0.0,32.8,91.6,0.0,14.7,0.8,0.6
2024-04-01,2024,4,2,1,AM,Norte,Lula,369900.0,-5.80595874713522,92.6,3.2,27.6,28.3,30.9,29.1,12.8,70.5,8.8,5.1,6.13,0.10100000000000003,0.0,49.3,0.0,32.8,82.1,0.0,14.5,0.7,0.6
2024-05-01,2024,5,2,1,AM,Norte,Lula,368800.0,-2.252849191624706,92.2,4.0,26.9,27.5,31.2,28.8,11.5,70.7,8.7,4.2,6.23,0.11899999999999998,0.0,45.1,0.0,32.8,77.9,0.0,15.6,0.6,0.6
2024-06-01,2024,6,2,1,AM,Norte,Lula,372500.0,-3.8461538461538436,92.6,3.4,26.3,26.900000000000002,34.8,25.2,13.1,71.2,8.6,5.0,6.32,0.10500000000000004,0.0,48.9,0.0,32.8,81.69999999999999,0.0,15.1,0.6,0.5
2024-07-01,2024,7,3,2,AM,Norte,Lula,376100.0,-1.156373193166882,92.3,3.3,28.7,29.5,35.4,24.6,10.5,71.1,8.9,4.0,6.2,0.10450000000000004,0.0,63.9,0.0,32.9,96.8,0.0,14.4,0.8,0.5
2024-08-01,2024,8,3,2,AM,Norte,Lula,372800.0,-4.557091653865852,93.5,3.8,27.5,28.1,30.4,29.6,14.4,70.1,8.5,5.1,6.48,0.10849999999999997,0.0,67.8,0.0,32.9,100.69999999999999,0.0,14.5,0.6,0.7
2024-09-01,2024,9,3,2,AM,Norte,Lula,375900.0,-1.6740779492545155,92.4,3.3,28.7,29.5,31.1,28.9,12.9,69.2,9.2,4.0,6.36,0.10399999999999998,0.0,56.6,0.0,32.9,89.5,0.0,15.4,0.8,0.3
2024-10-01,2024,10,4,2,AM,Norte,Lula,388600.0,7.466814159292046,91.5,4.1,27.4,28.299999999999997,32.3,27.7,12.4,69.2,8.2,5.6,6.46,0.12449999999999997,0.0,52.7,0.0,33.0,85.7,0.0,14.9,0.9,0.7
2024-11-01,2024,11,4,2,AM,Norte,Lula,379200.0,2.2377999460771125,92.1,3.2,27.2,27.9,34.7,25.3,11.9,70.8,8.1,5.2,6.49,0.10350000000000004,0.0,45.0,0.0,33.0,78.0,0.0,14.5,0.7,0.6
2024-12-01,2024,12,4,2,AM,Norte,Lula,382900.0,6.066481994459827,92.1,3.6,28.8,29.6,31.5,28.5,11.8,69.9,8.9,3.8,6.33,0.11150000000000004,0.0,48.3,0.0,33.0,81.3,0.0,14.4,0.8,0.5
2025-01-01,2025,1,1,1,AM,Norte,Lula,381900.0,0.49999999999998934,92.8,4.3,26.7,27.7,32.0,28.0,12.1,69.5,9.6,4.4,6.42,0.12200000000000003,0.0,58.9,0.0,33.0,91.9,0.0,15.1,1.0,0.5
2025-02-01,2025,2,1,1,AM,Norte,Lula,366700.0,-1.0790396547073144,92.3,3.9,27.2,27.9,31.4,28.6,12.1,69.6,8.3,4.2,6.41,0.11650000000000003,0.0,60.3,0.0,33.0,93.3,0.0,14.4,0.7,0.5
2025-03-01,2025,3,1,1,AM,Norte,Lula,389400.0,0.2574665293511913,91.2,3.6,26.6,27.400000000000002,33.0,27.0,12.5,71.8,8.4,5.2,6.28,0.11599999999999999,0.0,56.9,0.0,33.1,90.0,0.0,14.3,0.8,0.6
2025-04-01,2025,4,2,1,AM,Norte,Lula,387800.0,4.839145715058124,92.3,2.9,28.7,29.599999999999998,31.0,29.0,13.4,71.4,8.8,4.6,6.62,0.09650000000000003,0.0,52.0,0.0,33.1,85.1,0.0,14.7,0.9,0.6
2025-05-01,2025,5,2,1,AM,Norte,Lula,380100.0,3.063991323210402,92.0,3.9,26.3,27.1,30.5,29.5,11.5,70.7,8.2,5.1,6.3,0.11799999999999998,0.0,54.4,0.0,33.1,87.5,0.0,14.1,0.8,0.5
2025-06-01,2025,6,2,1,AM,Norte,Lula,366700.0,-1.5570469798657727,92.5,4.0,26.7,27.4,29.5,30.5,12.1,67.4,8.7,4.4,6.3,0.11749999999999998,0.0,57.1,0.0,33.1,90.2,0.0,15.2,0.7,0.5
2025-07-01,2025,7,3,2,AM,Norte,Lula,376800.0,0.18612071257644303,93.9,3.4,27.6,28.3,30.1,29.9,11.2,71.3,8.3,4.9,6.55,0.09849999999999998,0.0,71.4,0.0,33.2,104.60000000000001,0.0,12.2,0.7,0.6
2025-08-01,2025,8,3,2,AM,Norte,Lula,362400.0,-2.7896995708154515,92.6,3.3,27.1,28.0,32.8,27.2,12.5,70.3,8.9,4.2,6.26,0.10300000000000004,0.0,57.0,0.0,33.2,90.2,0.0,15.7,0.9,0.4
2025-09-01,2025,9,3,2,AM,Norte,Lula,377900.0,0.5320563979781756,92.5,3.2,29.5,30.1,31.0,29.0,12.3,70.9,8.9,3.8,6.43,0.10149999999999998,0.0,58.9,0.0,33.2,92.1,0.0,14.6,0.6,0.6
2025-10-01,2025,10,4,2,AM,Norte,Lula,386700.0,-0.48893463715903307,93.7,3.7,26.3,26.900000000000002,28.2,31.8,10.4,68.8,9.2,5.4,6.59,0.10549999999999998,0.0,51.5,0.0,33.2,84.7,0.0,15.5,0.6,0.6
2025-11-01,2025,11,4,2,AM,Norte,Lula,376800.0,-0.6329113924050667,92.8,4.1,25.9,26.599999999999998,29.4,30.6,12.0,69.5,9.0,5.0,6.55,0.11800000000000002,0.0,50.8,0.0,33.3,84.1,0.0,14.4,0.7,0.5
2025-12-01,2025,12,4,2,AM,Norte,Lula,380300.0,-0.6790284669626501,90.7,4.1,27.6,28.200000000000003,31.1,28.9,12.5,69.1,9.4,5.5,6.53,0.12849999999999998,0.0,63.9,0.0,33.3,97.19999999999999,0.0,15.6,0.6,0.5
2015-01-01,2015,1,1,1,BA,Nordeste,Dilma,283300.0,,89.9,6.4,22.1,23.400000000000002,22.1,39.9,10.8,76.3,7.1,5.7,5.94,0.1785,0.0,57.9,0.0,30.0,87.9,0.0,17.7,1.3,1.0
2015-02-01,2015,2,1,1,BA,Nordeste,Dilma,276500.0,,90.8,6.7,23.8,24.900000000000002,23.9,38.1,9.9,75.2,7.2,5.3,6.01,0.18000000000000005,0.0,52.0,0.0,30.1,82.1,0.0,19.1,1.1,1.0
2015-03-01,2015,3,1,1,BA,Nordeste,Dilma,278200.0,,90.2,7.4,21.5,22.6,25.3,36.7,10.6,76.6,8.3,4.9,6.0,0.197,0.0,55.7,0.0,30.1,85.80000000000001,0.0,17.5,1.1,1.0
2015-04-01,2015,4,2,1,BA,Nordeste,Dilma,279000.0,,90.9,6.7,22.7,24.0,24.2,37.8,10.6,75.5,7.7,4.8,5.87,0.1795,0.0,53.9,0.0,30.1,84.0,0.0,16.2,1.3,1.1
2015-05-01,2015,5,2,1,BA,Nordeste,Dilma,290100.0,,91.2,7.1,25.2,26.3,21.5,40.5,9.0,74.2,8.7,5.1,6.01,0.18599999999999997,0.0,61.6,0.0,30.1,91.7,0.0,18.5,1.1,1.1
2015-06-01,2015,6,2,1,BA,Nordeste,Dilma,279400.0,,91.3,6.6,22.1,23.400000000000002,23.4,38.6,9.4,75.4,7.3,6.8,5.91,0.17550000000000004,0.0,49.3,0.0,30.1,79.4,0.0,17.4,1.3,0.9
2015-07-01,2015,7,3,2,BA,Nordeste,Dilma,280300.0,,91.4,7.0,25.2,26.5,24.2,37.8,9.7,76.6,8.6,5.5,6.07,0.183,0.0,63.5,0.0,30.2,93.7,0.0,19.3,1.3,1.1
2015-08-01,2015,8,3,2,BA,Nordeste,Dilma,283500.0,,92.1,7.5,23.5,24.8,23.1,38.9,10.1,76.6,7.5,6.1,6.02,0.18950000000000003,0.0,55.1,0.0,30.2,85.3,0.0,17.3,1.3,0.9
2015-09-01,2015,9,3,2,BA,Nordeste,Dilma,273800.0,,91.6,6.0,25.9,27.099999999999998,25.8,36.2,10.5,76.6,8.4,4.8,5.99,0.16200000000000003,0.0,63.5,0.0,30.2,93.7,0.0,19.4,1.2,0.9
2015-10-01,2015,10,4,2,BA,Nordeste,Dilma,282400.0,,91.2,6.4,21.9,23.2,23.1,38.9,10.0,77.1,8.2,4.1,6.09,0.172,0.0,57.5,0.0,30.2,87.7,0.0,20.0,1.3,1.0
2015-11-01,2015,11,4,2,BA,Nordeste,Dilma,284800.0,,91.1,6.2,22.1,23.6,21.9,40.1,10.5,77.2,8.0,3.8,6.0,0.16850000000000004,0.0,60.5,0.0,30.3,90.8,0.0,21.0,1.5,1.0
2015-12-01,2015,12,4,2,BA,Nordeste,Dilma,276300.0,,91.1,6.7,23.8,25.1,23.4,38.6,9.7,75.2,8.0,4.3,6.01,0.17850000000000005,0.0,49.7,0.0,30.3,80.0,0.0,16.5,1.3,0.8
2016-01-01,2016,1,1,1,BA,Nordeste,Dilma,288600.0,1.8708083303918155,90.1,7.0,24.2,25.4,21.9,40.1,10.6,76.4,8.9,3.9,5.98,0.18950000000000006,0.0,56.8,0.0,30.3,87.1,0.0,19.2,1.2,1.0
2016-02-01,2016,2,1,1,BA,Nordeste,Dilma,289000.0,4.520795660036159,91.7,6.0,20.9,22.2,25.1,36.9,10.9,74.9,7.8,6.0,5.95,0.16149999999999998,0.0,50.0,0.0,30.4,80.4,0.0,19.5,1.3,1.1
2016-03-01,2016,3,1,1,BA,Nordeste,Dilma,277700.0,-0.17972681524083267,89.4,6.6,23.2,24.3,23.0,39.0,9.3,76.7,8.5,4.9,5.91,0.185,0.0,46.3,0.0,30.4,76.69999999999999,0.0,19.0,1.1,1.0
2016-04-01,2016,4,2,1,BA,Nordeste,Dilma,284500.0,1.9713261648745428,90.6,6.9,24.7,25.9,19.8,42.2,9.3,75.9,7.2,4.6,5.98,0.18500000000000005,0.0,58.0,0.0,30.4,88.4,0.0,21.6,1.2,0.8
2016-05-01,2016,5,2,1,BA,Nordeste,Dilma,291600.0,0.5170630816959676,90.4,6.4,23.4,24.5,24.6,37.4,9.8,75.4,8.7,5.4,5.98,0.176,0.0,73.6,0.0,30.4,104.0,0.0,21.0,1.1,0.9
2016-06-01,2016,6,2,1,BA,Nordeste,Dilma,281500.0,0.7516105941302698,89.6,6.8,23.5,24.7,24.1,37.9,10.0,77.1,7.8,4.7,5.97,0.18800000000000006,0.0,64.5,0.0,30.4,94.9,0.0,19.1,1.2,1.0
2016-07-01,2016,7,3,2,BA,Nordeste,Dilma,276500.0,-1.3556903317873736,90.1,6.9,22.4,23.599999999999998,21.0,41.0,10.5,76.9,7.9,4.2,5.94,0.18750000000000006,0.0,60.5,0.0,30.5,91.0,0.0,18.8,1.2,1.2
2016-08-01,2016,8,3,2,BA,Nordeste,Dilma,297200.0,4.832451499118173,90.8,7.2,24.1,25.200000000000003,23.3,38.7,10.0,75.6,8.8,3.5,6.01,0.19000000000000006,0.0,54.0,0.0,30.5,84.5,0.0,21.9,1.1,1.0
2016-09-01,2016,9,3,2,BA,Nordeste,Temer,293400.0,7.158509861212559,90.8,6.4,21.5,22.7,21.8,40.2,9.3,75.4,7.7,4.6,5.89,0.17400000000000004,0.0,56.4,0.0,30.5,86.9,0.0,21.4,1.2,1.0
2016-10-01,2016,10,4,2,BA,Nordeste,Temer,288100.0,2.0184135977337148,89.5,7.0,21.7,22.9,22.8,39.2,10.1,74.9,9.2,5.1,5.98,0.1925,0.0,73.2,0.0,30.5,103.7,0.0,21.2,1.2,0.9
2016-11-01,2016,11,4,2,BA,Nordeste,Temer,286300.0,0.5266853932584192,90.5,6.7,23.7,25.0,19.2,42.8,11.1,76.1,7.8,5.3,5.83,0.1815,0.0,60.6,0.0,30.6,91.2,0.0,20.7,1.3,1.0
2016-12-01,2016,12,4,2,BA,Nordeste,Temer,276400.0,0.03619254433586683,91.1,7.4,25.2,26.5,21.2,40.8,9.7,76.2,8.3,5.9,6.04,0.19250000000000006,0.0,59.9,0.0,30.6,90.5,0.0,20.0,1.3,0.9
2017-01-01,2017,1,1,1,BA,Nordeste,Temer,284100.0,-1.5592515592515621,90.9,6.9,19.8,20.900000000000002,24.4,37.6,10.1,75.8,9.0,4.9,6.13,0.1835,0.0,56.5,0.0,30.6,87.1,0.0,20.6,1.1,0.9
2017-02-01,2017,2,1,1,BA,Nordeste,Temer,288800.0,-0.06920415224913601,91.5,6.5,23.2,24.7,24.4,37.6,11.2,74.9,8.0,5.0,5.99,0.1725,0.0,57.9,0.0,30.6,88.5,0.0,19.6,1.5,0.8
2017-03-01,2017,3,1,1,BA,Nordeste,Temer,283800.0,2.1966150522146233,91.0,7.4,21.8,23.1,28.0,34.0,10.2,77.3,7.9,4.8,6.06,0.193,0.0,66.7,0.0,30.7,97.4,0.0,22.1,1.3,1.0
2017-04-01,2017,4,2,1,BA,Nordeste,Temer,282200.0,-0.8084358523725799,90.1,7.0,24.2,25.3,20.6,41.4,10.4,77.2,8.2,4.7,6.04,0.18950000000000006,0.0,61.1,0.0,30.7,91.8,0.0,20.8,1.1,0.9
2017-05-01,2017,5,2,1,BA,Nordeste,Temer,282800.0,-3.017832647462282,90.1,7.3,23.2,24.4,23.6,38.4,8.5,78.0,8.6,5.1,5.99,0.19550000000000003,0.0,59.8,0.0,30.7,90.5,0.0,20.4,1.2,1.0
2017-06-01,2017,6,2,1,BA,Nordeste,Temer,291900.0,3.6944937833037317,90.5,7.4,23.1,24.1,22.4,39.6,11.1,75.8,8.1,4.7,6.08,0.1955,0.0,72.4,0.0,30.7,103.10000000000001,0.0,20.8,1.0,1.1
2017-07-01,2017,7,3,2,BA,Nordeste,Temer,278200.0,0.6148282097649282,90.5,7.3,20.9,22.0,23.3,38.7,11.8,76.5,8.0,5.7,5.97,0.19349999999999998,0.0,72.1,0.0,30.8,102.89999999999999,0.0,21.9,1.1,1.0
2017-08-01,2017,8,3,2,BA,Nordeste,Temer,277600.0,-6.594885598923284,90.0,7.1,22.3,23.400000000000002,21.6,40.4,8.9,76.1,8.3,4.0,5.98,0.19199999999999998,0.0,67.9,0.0,30.8,98.7,0.0,22.7,1.1,1.0
2017-09-01,2017,9,3,2,BA,Nordeste,Temer,285700.0,-2.6244035446489455,91.3,7.9,24.2,25.3,20.2,41.8,10.6,75.9,7.7,4.6,5.99,0.20150000000000004,0.0,65.4,0.0,30.8,96.2,0.0,22.9,1.1,1.0
2017-10-01,2017,10,4,2,BA,Nordeste,Temer,278200.0,-3.436306837903502,90.9,6.9,22.6,23.700000000000003,21.7,40.3,11.3,75.1,8.0,4.3,5.98,0.1835,0.0,69.6,0.0,30.8,100.39999999999999,0.0,20.4,1.1,1.0
2017-11-01,2017,11,4,2,BA,Nordeste,Temer,272200.0,-4.924903946908832,90.2,6.8,20.9,22.0,21.5,40.5,10.5,77.4,7.8,4.8,6.0,0.185,0.0,70.7,0.0,30.9,101.6,0.0,20.3,1.1,1.0
2017-12-01,2017,12,4,2,BA,Nordeste,Temer,282600.0,2.243125904486254,91.6,6.8,24.0,25.3,21.5,40.5,8.9,75.6,8.2,4.0,6.0,0.17800000000000005,0.0,66.8,0.0,30.9,97.69999999999999,0.0,23.6,1.3,1.0
2018-01-01,2018,1,1,1,BA,Nordeste,Temer,282600.0,-0.5279831045406524,91.1,6.7,25.5,26.9,23.0,39.0,10.4,76.1,7.6,4.8,5.83,0.17850000000000005,0.0,50.6,0.0,30.9,81.5,0.0,21.7,1.4,0.9
2018-02-01,2018,2,1,1,BA,Nordeste,Temer,280300.0,-2.9432132963988944,92.4,6.8,21.5,22.7,22.1,39.9,10.3,76.6,8.5,6.4,5.85,0.174,0.0,79.9,0.0,31.0,110.9,0.0,23.1,1.2,1.0
2018-03-01,2018,3,1,1,BA,Nordeste,Temer,282300.0,-0.5285412262156397,90.2,6.8,20.9,22.099999999999998,25.7,36.3,9.8,75.5,8.8,5.5,5.84,0.185,0.0,55.8,0.0,31.0,86.8,0.0,21.6,1.2,1.0
2018-04-01,2018,4,2,1,BA,Nordeste,Temer,282900.0,0.24805102763996167,90.0,6.6,23.7,24.9,20.9,41.1,8.0,75.8,7.9,3.9,5.98,0.182,0.0,67.1,0.0,31.0,98.1,0.0,23.5,1.2,1.0
2018-05-01,2018,5,2,1,BA,Nordeste,Temer,261800.0,-7.425742574257422,90.8,7.7,20.6,21.900000000000002,21.8,40.2,11.3,77.4,8.5,4.4,5.92,0.20000000000000004,0.0,64.9,0.0,31.0,95.9,0.0,23.0,1.3,0.9
2018-06-01,2018,6,2,1,BA,Nordeste,Temer,284900.0,-2.3980815347721784,90.2,8.0,23.4,24.599999999999998,22.8,39.2,11.6,74.3,8.0,4.9,5.95,0.209,0.0,53.5,0.0,31.0,84.5,0.0,20.5,1.2,0.9
2018-07-01,2018,7,3,2,BA,Nordeste,Temer,286100.0,2.839683680805183,89.1,7.2,21.7,22.7,24.3,37.7,10.1,77.2,8.2,5.3,5.93,0.19850000000000007,0.0,59.1,0.0,31.1,90.2,0.0,22.4,1.0,1.1
2018-08-01,2018,8,3,2,BA,Nordeste,Temer,279000.0,0.5043227665705974,90.4,8.2,22.4,23.599999999999998,21.3,40.7,10.9,76.9,7.8,4.5,5.93,0.21199999999999997,0.0,71.7,0.0,31.1,102.80000000000001,0.0,21.8,1.2,1.1
2018-09-01,2018,9,3,2,BA,Nordeste,Temer,297600.0,4.1652082604130225,89.4,8.0,24.6,25.700000000000003,22.2,39.8,10.1,75.9,7.7,3.9,5.88,0.213,0.0,75.2,0.0,31.1,106.30000000000001,0.0,23.5,1.1,0.9
2018-10-01,2018,10,4,2,BA,Nordeste,Temer,280400.0,0.7907979870596771,90.3,7.2,22.8,24.1,22.1,39.9,11.0,74.8,7.6,4.8,5.81,0.1925,0.0,89.9,0.0,31.1,121.0,0.0,22.5,1.3,0.8
2018-11-01,2018,11,4,2,BA,Nordeste,Temer,275100.0,1.065393093313749,90.7,7.2,25.7,27.0,22.5,39.5,8.9,76.4,8.7,5.3,5.99,0.1905,0.0,68.8,0.0,31.2,100.0,0.0,22.7,1.3,0.9
2018-12-01,2018,12,4,2,BA,Nordeste,Temer,283900.0,0.4600141542816738,89.7,7.3,20.2,21.3,23.7,38.3,11.2,75.4,8.2,4.7,5.88,0.19749999999999998,0.0,55.7,0.0,31.2,86.9,0.0,24.2,1.1,0.9
2019-01-01,2019,1,1,1,BA,Nordeste,Bolsonaro,274900.0,-2.724699221514504,85.5,6.2,19.5,20.1,36.3,23.7,9.0,71.7,7.7,5.6,5.83,0.1965,0.0,56.9,0.0,31.2,88.1,0.0,18.0,0.6,0.5
2019-02-01,2019,2,1,1,BA,Nordeste,Bolsonaro,276000.0,-1.5340706386015035,86.8,5.3,19.4,20.2,29.7,30.3,8.5,69.1,7.6,4.1,5.95,0.172,0.0,40.3,0.0,31.2,71.5,0.0,19.3,0.8,0.6
2019-03-01,2019,3,1,1,BA,Nordeste,Bolsonaro,276500.0,-2.0545518951470054,87.6,4.9,18.5,19.2,32.0,28.0,8.7,68.7,7.4,3.8,6.09,0.16000000000000006,0.0,64.9,0.0,31.3,96.2,0.0,18.4,0.7,0.6
2019-04-01,2019,4,2,1,BA,Nordeste,Bolsonaro,278600.0,-1.519971721456348,87.1,5.1,20.0,20.8,27.9,32.1,10.5,69.7,7.0,5.2,6.01,0.16649999999999998,0.0,58.5,0.0,31.3,89.8,0.0,18.0,0.8,0.6
2019-05-01,2019,5,2,1,BA,Nordeste,Bolsonaro,270700.0,3.3995416348357566,87.5,5.5,20.1,20.900000000000002,34.4,25.6,9.1,68.6,7.8,5.2,6.21,0.1725,0.0,80.7,0.0,31.3,112.0,0.0,18.7,0.8,0.6
2019-06-01,2019,6,2,1,BA,Nordeste,Bolsonaro,266000.0,-6.633906633906639,88.6,5.0,18.2,19.0,31.4,28.6,8.5,69.6,8.3,6.2,5.92,0.15700000000000006,0.0,64.8,0.0,31.3,96.1,0.0,17.7,0.8,0.5
2019-07-01,2019,7,3,2,BA,Nordeste,Bolsonaro,277600.0,-2.9709891646277575,87.4,5.1,18.4,19.099999999999998,30.2,29.8,8.3,69.6,8.0,4.2,5.96,0.16499999999999992,0.0,59.1,0.0,31.4,90.5,0.0,14.3,0.7,0.7
2019-08-01,2019,8,3,2,BA,Nordeste,Bolsonaro,270200.0,-3.1541218637992863,87.5,5.6,18.4,19.0,34.8,25.2,9.0,70.7,8.7,5.1,6.09,0.1745,0.0,57.4,0.0,31.4,88.8,0.0,18.3,0.6,0.6
2019-09-01,2019,9,3,2,BA,Nordeste,Bolsonaro,283600.0,-4.704301075268813,87.3,5.4,19.9,20.5,34.3,25.7,7.5,70.6,7.9,4.6,5.93,0.1715,0.0,58.5,0.0,31.4,89.9,0.0,19.1,0.6,0.4
2019-10-01,2019,10,4,2,BA,Nordeste,Bolsonaro,262600.0,-6.348074179743223,85.1,5.0,19.3,20.1,29.7,30.3,8.8,68.4,8.0,6.4,6.15,0.17450000000000002,0.0,53.9,0.0,31.4,85.3,0.0,19.5,0.8,0.5
2019-11-01,2019,11,4,2,BA,Nordeste,Bolsonaro,280700.0,2.035623409669207,86.0,5.4,23.0,23.6,35.5,24.5,9.4,69.2,7.9,5.8,6.06,0.17800000000000002,0.0,52.9,0.0,31.5,84.4,0.0,19.3,0.6,0.5
2019-12-01,2019,12,4,2,BA,Nordeste,Bolsonaro,270500.0,-4.719971821063751,87.9,5.4,20.5,21.1,29.2,30.8,10.3,69.4,7.9,5.5,6.06,0.1685,0.0,50.0,0.0,31.5,81.5,0.0,20.7,0.6,0.6
2020-01-01,2020,1,1,1,BA,Nordeste,Bolsonaro,274100.0,-0.2910149145143648,87.5,4.8,18.5,19.1,33.3,26.7,10.6,69.2,8.2,5.5,5.97,0.1585,0.0,43.2,0.0,31.5,74.7,0.0,18.5,0.6,0.5
2020-02-01,2020,2,1,1,BA,Nordeste,Bolsonaro,264800.0,-4.057971014492756,87.2,5.6,20.3,21.0,35.7,24.3,7.1,69.3,7.9,4.9,6.2,0.176,0.0,68.8,0.0,31.6,100.4,0.0,16.4,0.7,0.5
2020-03-01,2020,3,1,1,BA,Nordeste,Bolsonaro,278100.0,0.5786618444846292,87.3,5.4,19.2,19.7,38.3,21.7,9.5,70.4,7.9,4.6,6.07,0.1715,0.0,53.6,0.0,31.6,85.2,0.0,17.9,0.5,0.4
2020-04-01,2020,4,2,1,BA,Nordeste,Bolsonaro,273500.0,-1.8305814788226904,87.7,4.6,21.2,21.9,32.6,27.4,8.1,70.0,7.3,4.8,5.91,0.1535,0.0,65.7,0.0,31.6,97.30000000000001,0.0,18.1,0.7,0.6
2020-05-01,2020,5,2,1,BA,Nordeste,Bolsonaro,280200.0,3.5094200221647665,87.3,4.5,18.3,19.0,31.6,28.4,9.6,70.3,8.6,4.3,5.85,0.1535,0.0,59.9,0.0,31.6,91.5,0.0,16.7,0.7,0.5
2020-06-01,2020,6,2,1,BA,Nordeste,Bolsonaro,278700.0,4.7744360902255645,87.1,5.1,17.7,18.5,31.5,28.5,8.4,69.5,8.2,4.7,6.14,0.16649999999999998,0.0,62.5,0.0,31.6,94.1,0.0,18.2,0.8,0.5
2020-07-01,2020,7,3,2,BA,Nordeste,Bolsonaro,271300.0,-2.2694524495677215,87.6,5.5,16.8,17.5,32.9,27.1,9.1,70.0,8.4,4.3,5.94,0.17200000000000004,0.0,51.8,0.0,31.7,83.5,0.0,18.3,0.7,0.7
2020-08-01,2020,8,3,2,BA,Nordeste,Bolsonaro,279500.0,3.441894892672104,88.1,5.3,19.9,20.5,30.0,30.0,8.3,68.0,9.0,4.0,6.04,0.16550000000000004,0.0,64.1,0.0,31.7,95.8,0.0,17.2,0.6,0.7
2020-09-01,2020,9,3,2,BA,Nordeste,Bolsonaro,281600.0,-0.7052186177715081,87.9,5.8,20.0,20.4,30.0,30.0,9.2,72.2,7.8,4.4,6.03,0.1765,0.0,54.2,0.0,31.7,85.9,0.0,17.4,0.4,0.6
2020-10-01,2020,10,4,2,BA,Nordeste,Bolsonaro,282000.0,7.387661843107396,87.9,5.2,18.9,19.599999999999998,35.1,24.9,9.6,68.7,7.5,5.0,5.97,0.1645,0.0,48.8,0.0,31.8,80.6,0.0,18.7,0.7,0.6
2020-11-01,2020,11,4,2,BA,Nordeste,Bolsonaro,274400.0,-2.244389027431426,87.3,4.7,19.7,20.3,32.5,27.5,9.0,69.2,8.3,5.4,6.13,0.1575,0.0,52.1,0.0,31.8,83.9,0.0,17.8,0.6,0.5
2020-12-01,2020,12,4,2,BA,Nordeste,Bolsonaro,282100.0,4.288354898336411,86.8,5.3,19.5,20.1,31.3,28.7,7.4,69.0,7.6,5.9,6.13,0.172,0.0,68.7,0.0,31.8,100.5,0.0,18.2,0.6,0.6
2021-01-01,2021,1,1,1,BA,Nordeste,Bolsonaro,301300.0,9.923385625684066,87.4,4.5,19.9,20.599999999999998,32.9,27.1,6.6,70.2,7.4,8.1,6.01,0.15299999999999994,0.0,53.2,0.0,31.8,85.0,0.0,17.0,0.7,0.5
