data,uf,regiao,governo,preco_medio_imovel,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,qualidade_vida_score,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k,indice_aluguel_yoy_%
2019-12,BA,Nordeste,Bolsonaro,270500.0,87.9,5.4,20.5,29.2,30.8,10.3,69.4,7.9,6.06,50.0,0.0,31.5,0.0,20.7,0.6,0.6,5.5
2019-12,MG,Sudeste,Bolsonaro,359300.0,86.7,5.7,18.9,28.0,32.0,6.0,71.8,8.8,6.73,47.3,0.0,31.5,0.0,8.7,0.7,0.6,4.9
2019-12,RS,Sul,Bolsonaro,387400.0,87.4,5.8,20.4,34.1,25.9,6.5,69.0,7.3,6.95,53.2,0.0,31.5,0.0,5.8,0.7,0.8,4.1
2019-12,SC,Sul,Bolsonaro,388200.0,87.0,5.5,19.9,33.2,26.8,7.2,68.5,10.7,7.42,45.0,0.0,31.5,0.0,3.8,0.8,0.5,4.4
2019-12,AM,Norte,Bolsonaro,337200.0,87.8,5.1,19.8,29.4,30.6,7.6,70.9,8.2,6.37,72.1,0.0,31.5,0.0,15.4,0.7,0.5,4.4
2019-12,DF,Centro-Oeste,Bolsonaro,458800.0,87.2,4.4,19.3,29.3,30.7,6.3,70.8,8.1,7.15,52.8,0.0,31.5,0.0,9.3,0.8,0.6,4.0
2019-12,GO,Centro-Oeste,Bolsonaro,326300.0,86.9,5.5,18.0,32.8,27.2,7.8,71.6,10.8,6.61,40.1,0.0,31.5,0.0,7.9,0.7,0.6,5.0
2020-01,CE,Nordeste,Bolsonaro,325200.0,87.8,5.0,19.3,34.7,25.3,10.4,72.1,10.1,6.43,31.4,0.0,31.5,0.0,8.0,1.0,0.5,5.2
2020-01,RJ,Sudeste,Bolsonaro,440400.0,87.3,8.0,19.7,30.9,29.1,5.8,70.3,8.5,5.99,140.8,0.0,31.5,0.0,31.6,0.7,0.6,4.4
2020-01,SP,Sudeste,Bolsonaro,472400.0,86.8,5.1,19.4,30.7,29.3,5.9,69.7,8.1,7.04,74.1,0.0,31.5,0.0,12.2,0.8,0.5,6.0
2020-01,BA,Nordeste,Bolsonaro,274100.0,87.5,4.8,18.5,33.3,26.7,10.6,69.2,8.2,5.97,43.2,0.0,31.5,0.0,18.5,0.6,0.5,5.5
2020-01,MG,Sudeste,Bolsonaro,370400.0,86.7,5.3,21.4,30.5,29.5,5.3,70.5,7.4,6.79,54.7,0.0,31.5,0.0,6.6,0.8,0.5,4.6
2020-01,RS,Sul,Bolsonaro,389100.0,86.9,6.0,18.8,33.0,27.0,5.7,70.2,7.2,6.92,69.7,0.0,31.5,0.0,4.7,0.7,0.7,4.1
2020-01,SC,Sul,Bolsonaro,429100.0,87.6,5.6,18.4,33.1,26.9,5.6,71.3,10.5,7.16,40.7,0.0,31.5,0.0,2.4,0.8,0.6,5.8
2020-01,AM,Norte,Bolsonaro,327100.0,89.1,5.8,19.0,35.8,24.2,7.7,68.6,7.8,6.2,76.0,0.0,31.5,0.0,14.2,0.8,0.6,5.4
2020-01,DF,Centro-Oeste,Bolsonaro,459100.0,87.0,5.5,19.8,30.1,29.9,8.1,69.4,8.6,7.1,50.1,0.0,31.5,0.0,9.2,0.6,0.4,4.3
2020-01,GO,Centro-Oeste,Bolsonaro,311200.0,88.0,5.4,19.0,30.2,29.8,6.8,70.5,11.7,6.59,56.9,0.0,31.5,0.0,7.7,0.9,0.6,5.5
2020-02,CE,Nordeste,Bolsonaro,321000.0,86.9,4.0,19.6,32.1,27.9,13.9,70.1,11.6,6.34,32.9,0.0,31.6,0.0,7.7,0.8,0.6,5.0
2020-02,RJ,Sudeste,Bolsonaro,457800.0,87.1,7.9,22.2,31.8,28.2,7.1,69.6,8.4,5.76,153.0,0.0,31.6,0.0,32.7,0.7,0.6,5.4
2020-02,SP,Sudeste,Bolsonaro,500400.0,86.8,4.6,20.1,32.8,27.2,6.3,69.9,8.2,6.87,72.9,0.0,31.6,0.0,11.0,0.7,0.6,4.6
2020-02,BA,Nordeste,Bolsonaro,264800.0,87.2,5.6,20.3,35.7,24.3,7.1,69.3,7.9,6.2,68.8,0.0,31.6,0.0,16.4,0.7,0.5,4.9
2020-02,MG,Sudeste,Bolsonaro,357700.0,86.6,5.7,20.0,31.2,28.8,6.4,72.6,8.2,6.63,51.7,0.0,31.6,0.0,8.1,0.9,0.3,4.5
2020-02,RS,Sul,Bolsonaro,385700.0,87.5,5.6,19.4,32.0,28.0,5.4,68.5,8.4,6.88,57.5,0.0,31.6,0.0,7.6,0.8,0.5,5.8
2020-02,SC,Sul,Bolsonaro,419700.0,87.1,5.4,20.7,33.3,26.7,5.6,68.7,10.9,7.16,53.7,0.0,31.6,0.0,4.1,0.6,0.7,4.2
2020-02,AM,Norte,Bolsonaro,347000.0,88.5,5.1,18.7,34.3,25.7,8.1,70.3,7.0,6.27,50.0,0.0,31.6,0.0,14.8,0.6,0.5,5.4
2020-02,DF,Centro-Oeste,Bolsonaro,463200.0,87.9,5.3,18.2,31.3,28.7,8.4,70.1,8.1,7.21,70.4,0.0,31.6,0.0,7.6,0.9,0.5,5.6
2020-02,GO,Centro-Oeste,Bolsonaro,306300.0,87.6,5.1,20.5,34.2,25.8,9.2,69.9,11.6,6.56,44.1,0.0,31.6,0.0,7.9,0.7,0.6,3.9
2020-03,CE,Nordeste,Bolsonaro,314700.0,86.2,4.6,20.6,33.7,26.3,12.6,68.9,11.7,6.49,52.7,0.0,31.6,0.0,8.1,0.7,0.6,4.9
2020-03,RJ,Sudeste,Bolsonaro,447300.0,89.0,8.2,17.9,31.8,28.2,5.2,71.6,7.7,6.09,134.1,0.0,31.6,0.0,33.1,0.8,0.6,5.3
2020-03,SP,Sudeste,Bolsonaro,512800.0,87.3,5.0,19.1,29.7,30.3,5.0,71.1,8.3,7.09,78.0,0.0,31.6,0.0,12.1,0.6,0.5,5.1
2020-03,BA,Nordeste,Bolsonaro,278100.0,87.3,5.4,19.2,38.3,21.7,9.5,70.4,7.9,6.07,53.6,0.0,31.6,0.0,17.9,0.5,0.4,4.6
2020-03,MG,Sudeste,Bolsonaro,363800.0,88.4,5.2,17.8,30.5,29.5,8.3,70.1,8.4,6.74,63.2,0.0,31.6,0.0,6.3,0.7,0.4,4.8
2020-03,RS,Sul,Bolsonaro,399100.0,87.8,5.5,19.2,30.7,29.3,7.2,69.5,8.1,7.03,53.3,0.0,31.6,0.0,7.5,0.6,0.5,5.4
2020-03,SC,Sul,Bolsonaro,408900.0,88.1,5.1,19.8,32.1,27.9,6.8,69.6,11.8,7.36,35.3,0.0,31.6,0.0,3.7,0.6,0.5,5.8
2020-03,AM,Norte,Bolsonaro,352800.0,86.9,5.2,20.8,34.4,25.6,7.0,68.8,8.1,6.3,72.6,0.0,31.6,0.0,14.7,0.6,0.4,4.7
2020-03,DF,Centro-Oeste,Bolsonaro,457900.0,86.6,5.2,17.4,31.0,29.0,7.8,71.3,8.6,7.19,45.5,0.0,31.6,0.0,7.8,0.8,0.6,3.6
2020-03,GO,Centro-Oeste,Bolsonaro,307500.0,87.7,5.3,20.5,32.3,27.7,8.2,70.1,11.3,6.53,49.3,0.0,31.6,0.0,7.1,0.7,0.6,5.2
2020-04,CE,Nordeste,Bolsonaro,327200.0,87.6,5.0,18.9,33.8,26.2,11.2,68.9,11.2,6.42,40.5,0.0,31.6,0.0,6.8,0.6,0.5,5.7
2020-04,RJ,Sudeste,Bolsonaro,456000.0,87.0,7.8,18.0,34.8,25.2,6.6,69.3,8.4,5.99,145.0,0.0,31.6,0.0,32.2,0.6,0.5,5.1
2020-04,SP,Sudeste,Bolsonaro,489500.0,88.7,5.6,18.8,28.7,31.3,4.0,69.8,7.7,6.93,74.5,0.0,31.6,0.0,12.1,0.5,0.6,5.1
2020-04,BA,Nordeste,Bolsonaro,273500.0,87.7,4.6,21.2,32.6,27.4,8.1,70.0,7.3,5.91,65.7,0.0,31.6,0.0,18.1,0.7,0.6,4.8
2020-04,MG,Sudeste,Bolsonaro,359800.0,87.8,4.8,18.9,27.7,32.3,6.7,71.0,7.8,6.78,60.7,0.0,31.6,0.0,7.4,0.7,0.5,4.8
2020-04,RS,Sul,Bolsonaro,387900.0,86.7,5.5,18.4,29.8,30.2,7.8,70.5,8.2,6.94,43.5,0.0,31.6,0.0,6.6,0.7,0.5,5.1
2020-04,SC,Sul,Bolsonaro,405600.0,87.9,5.0,17.8,33.1,26.9,6.7,69.1,10.6,7.24,39.8,0.0,31.6,0.0,3.3,0.7,0.7,4.6
2020-04,AM,Norte,Bolsonaro,328500.0,88.6,5.6,20.1,29.8,30.2,7.8,68.9,8.3,6.17,56.8,0.0,31.6,0.0,14.7,0.7,0.5,5.1
2020-04,DF,Centro-Oeste,Bolsonaro,457900.0,87.8,4.9,19.6,30.0,30.0,8.8,70.5,7.9,7.14,63.3,0.0,31.6,0.0,10.8,0.7,0.5,4.9
2020-04,GO,Centro-Oeste,Bolsonaro,313000.0,87.6,5.4,20.3,32.5,27.5,7.0,69.1,10.7,6.46,44.5,0.0,31.6,0.0,8.1,0.7,0.6,4.8
2020-05,CE,Nordeste,Bolsonaro,328200.0,87.6,4.4,19.4,33.3,26.7,11.1,69.6,11.1,6.43,40.7,0.0,31.6,0.0,9.5,0.8,0.5,5.9
2020-05,RJ,Sudeste,Bolsonaro,457600.0,87.6,7.4,19.6,33.3,26.7,6.0,69.7,8.7,5.94,144.8,0.0,31.6,0.0,33.3,0.9,0.5,4.6
2020-05,SP,Sudeste,Bolsonaro,515100.0,88.5,5.1,20.8,31.7,28.3,4.0,70.0,8.1,7.0,82.1,0.0,31.6,0.0,13.6,0.8,0.6,5.8
2020-05,BA,Nordeste,Bolsonaro,280200.0,87.3,4.5,18.3,31.6,28.4,9.6,70.3,8.6,5.85,59.9,0.0,31.6,0.0,16.7,0.7,0.5,4.3
2020-05,MG,Sudeste,Bolsonaro,347200.0,87.3,5.0,20.5,32.4,27.6,8.3,69.0,8.4,6.72,47.2,0.0,31.6,0.0,7.7,0.8,0.6,4.5
2020-05,RS,Sul,Bolsonaro,391100.0,87.8,5.2,18.3,31.9,28.1,6.5,70.0,8.7,6.97,58.2,0.0,31.6,0.0,6.0,0.7,0.6,3.7
2020-05,SC,Sul,Bolsonaro,407200.0,88.3,4.7,19.6,31.6,28.4,6.9,70.4,10.4,7.12,41.0,0.0,31.6,0.0,2.7,0.6,0.5,4.9
2020-05,AM,Norte,Bolsonaro,330800.0,87.4,5.7,19.8,32.8,27.2,7.3,70.5,7.8,6.38,60.4,0.0,31.6,0.0,15.6,0.8,0.6,4.6
2020-05,DF,Centro-Oeste,Bolsonaro,439700.0,88.9,5.9,21.6,31.3,28.7,6.1,68.9,7.2,7.15,51.1,0.0,31.6,0.0,10.6,0.7,0.7,4.7
2020-05,GO,Centro-Oeste,Bolsonaro,330900.0,87.3,6.1,19.0,33.4,26.6,7.6,68.8,11.6,6.46,56.5,0.0,31.6,0.0,7.2,0.6,0.6,4.7
2020-06,CE,Nordeste,Bolsonaro,321900.0,88.0,4.9,21.4,30.0,30.0,12.0,70.8,11.2,6.61,48.7,0.0,31.6,0.0,8.4,0.8,0.6,4.8
2020-06,RJ,Sudeste,Bolsonaro,449000.0,88.6,8.1,20.6,31.8,28.2,7.3,67.8,7.3,6.01,151.1,0.0,31.6,0.0,32.5,0.7,0.6,4.4
2020-06,SP,Sudeste,Bolsonaro,503700.0,88.3,5.7,22.2,32.5,27.5,5.5,68.5,7.7,7.01,71.3,0.0,31.6,0.0,13.1,0.8,0.5,4.9
2020-06,BA,Nordeste,Bolsonaro,278700.0,87.1,5.1,17.7,31.5,28.5,8.4,69.5,8.2,6.14,62.5,0.0,31.6,0.0,18.2,0.8,0.5,4.7
2020-06,MG,Sudeste,Bolsonaro,365700.0,88.4,5.5,21.2,30.9,29.1,7.0,70.7,8.5,6.66,54.3,0.0,31.6,0.0,6.9,0.6,0.6,5.2
2020-06,RS,Sul,Bolsonaro,380800.0,87.9,5.3,18.4,34.2,25.8,5.9,71.3,7.7,6.95,43.8,0.0,31.6,0.0,5.5,0.7,0.5,5.2
2020-06,SC,Sul,Bolsonaro,408900.0,86.3,5.2,20.2,31.8,28.2,7.4,69.1,10.1,7.18,46.5,0.0,31.6,0.0,3.3,0.5,0.7,6.0
2020-06,AM,Norte,Bolsonaro,322400.0,88.6,5.1,19.2,31.0,29.0,7.7,68.9,7.1,6.28,76.0,0.0,31.6,0.0,13.2,0.8,0.4,4.4
2020-06,DF,Centro-Oeste,Bolsonaro,472300.0,87.0,5.5,21.2,34.4,25.6,7.3,69.1,7.8,7.24,54.3,0.0,31.6,0.0,8.8,0.5,0.4,5.1
2020-06,GO,Centro-Oeste,Bolsonaro,311300.0,86.2,5.0,19.8,31.9,28.1,8.4,70.1,10.9,6.6,56.2,0.0,31.6,0.0,5.7,0.5,0.5,4.2
2020-07,CE,Nordeste,Bolsonaro,331300.0,87.5,4.4,18.5,31.4,28.6,11.7,70.4,10.5,6.4,47.0,0.0,31.7,0.0,6.3,1.1,0.5,4.1
2020-07,RJ,Sudeste,Bolsonaro,451700.0,86.9,7.6,18.5,37.5,22.5,6.0,68.1,8.7,5.89,150.5,0.0,31.7,0.0,31.7,0.8,0.5,3.7
2020-07,SP,Sudeste,Bolsonaro,519200.0,88.5,5.1,21.3,30.0,30.0,6.1,69.3,7.1,7.03,69.4,0.0,31.7,0.0,12.4,0.7,0.6,5.1
2020-07,BA,Nordeste,Bolsonaro,271300.0,87.6,5.5,16.8,32.9,27.1,9.1,70.0,8.4,5.94,51.8,0.0,31.7,0.0,18.3,0.7,0.7,4.3
2020-07,MG,Sudeste,Bolsonaro,356300.0,87.6,5.0,18.5,32.8,27.2,7.7,70.5,7.1,6.83,54.8,0.0,31.7,0.0,7.9,0.7,0.6,5.7
2020-07,RS,Sul,Bolsonaro,410700.0,88.2,4.9,19.7,31.7,28.3,4.9,69.7,7.5,6.93,48.3,0.0,31.7,0.0,4.9,0.7,0.6,3.9
2020-07,SC,Sul,Bolsonaro,396200.0,86.9,5.4,21.1,32.5,27.5,6.6,71.4,10.8,7.3,37.0,0.0,31.7,0.0,3.9,0.7,0.7,4.9
2020-07,AM,Norte,Bolsonaro,344400.0,86.8,5.3,19.9,34.8,25.2,8.3,70.0,7.9,6.31,70.2,0.0,31.7,0.0,15.7,0.7,0.6,5.3
2020-07,DF,Centro-Oeste,Bolsonaro,447200.0,86.0,5.3,20.4,33.3,26.7,7.6,69.6,8.2,7.16,63.4,0.0,31.7,0.0,10.4,0.7,0.6,3.9
2020-07,GO,Centro-Oeste,Bolsonaro,312900.0,88.2,5.8,20.2,29.0,31.0,7.9,69.4,11.2,6.4,40.3,0.0,31.7,0.0,6.0,0.8,0.5,5.1
2020-08,CE,Nordeste,Bolsonaro,325200.0,86.6,4.0,18.6,30.6,29.4,12.6,69.2,11.9,6.46,44.6,0.0,31.7,0.0,8.8,0.9,0.5,5.0
2020-08,RJ,Sudeste,Bolsonaro,451500.0,87.9,8.0,19.3,30.9,29.1,6.7,70.7,7.8,6.02,132.9,0.0,31.7,0.0,32.3,0.9,0.5,4.7
2020-08,SP,Sudeste,Bolsonaro,492600.0,87.5,5.8,18.7,33.1,26.9,5.0,68.8,7.6,7.08,86.7,0.0,31.7,0.0,12.4,0.7,0.6,5.2
2020-08,BA,Nordeste,Bolsonaro,279500.0,88.1,5.3,19.9,30.0,30.0,8.3,68.0,9.0,6.04,64.1,0.0,31.7,0.0,17.2,0.6,0.7,4.0
2020-08,MG,Sudeste,Bolsonaro,364600.0,88.1,5.2,19.7,28.5,31.5,6.8,69.0,8.0,6.7,58.3,0.0,31.7,0.0,5.3,0.6,0.5,5.5
2020-08,RS,Sul,Bolsonaro,390500.0,87.1,5.4,20.1,33.6,26.4,5.6,70.8,8.0,7.0,60.4,0.0,31.7,0.0,5.8,0.7,0.5,5.2
2020-08,SC,Sul,Bolsonaro,416900.0,88.5,4.8,17.6,30.6,29.4,6.1,70.4,11.8,7.1,26.7,0.0,31.7,0.0,2.5,0.7,0.6,6.1
2020-08,AM,Norte,Bolsonaro,345400.0,87.9,5.7,19.3,29.2,30.8,8.1,68.5,8.6,6.23,66.3,0.0,31.7,0.0,16.2,0.7,0.6,5.0
2020-08,DF,Centro-Oeste,Bolsonaro,454200.0,86.9,5.4,18.4,34.5,25.5,7.6,70.1,8.8,7.18,49.9,0.0,31.7,0.0,10.3,0.6,0.7,5.7
2020-08,GO,Centro-Oeste,Bolsonaro,314700.0,87.2,5.5,20.8,27.2,32.8,7.1,71.0,10.9,6.71,48.5,0.0,31.7,0.0,5.7,0.8,0.5,4.7
2020-09,CE,Nordeste,Bolsonaro,333900.0,88.2,5.2,22.5,30.2,29.8,11.7,68.8,11.2,6.53,37.8,0.0,31.7,0.0,7.8,0.8,0.4,4.6
2020-09,RJ,Sudeste,Bolsonaro,459300.0,87.0,7.6,21.1,29.4,30.6,5.9,70.3,7.7,6.08,151.9,0.0,31.7,0.0,31.9,0.7,0.6,5.5
2020-09,SP,Sudeste,Bolsonaro,490100.0,87.8,4.4,20.0,33.1,26.9,5.1,69.6,9.0,7.02,61.0,0.0,31.7,0.0,12.7,0.7,0.5,4.4
2020-09,BA,Nordeste,Bolsonaro,281600.0,87.9,5.8,20.0,30.0,30.0,9.2,72.2,7.8,6.03,54.2,0.0,31.7,0.0,17.4,0.4,0.6,4.4
2020-09,MG,Sudeste,Bolsonaro,349200.0,86.8,5.5,19.5,34.9,25.1,5.9,68.5,8.1,6.8,56.0,0.0,31.7,0.0,5.4,0.8,0.4,5.6
2020-09,RS,Sul,Bolsonaro,401200.0,88.4,5.1,21.2,32.2,27.8,5.8,69.0,8.0,6.79,56.6,0.0,31.7,0.0,5.7,0.8,0.6,4.7
2020-09,SC,Sul,Bolsonaro,420500.0,85.6,5.8,20.4,29.1,30.9,6.6,70.1,11.3,7.23,37.6,0.0,31.7,0.0,1.1,0.7,0.6,4.2
2020-09,AM,Norte,Bolsonaro,353600.0,87.8,5.0,19.3,32.4,27.6,8.6,68.8,7.7,6.2,69.1,0.0,31.7,0.0,17.4,0.9,0.7,4.9
2020-09,DF,Centro-Oeste,Bolsonaro,456200.0,87.5,5.0,18.2,31.8,28.2,8.2,69.4,7.9,7.19,38.4,0.0,31.7,0.0,9.4,0.7,0.5,4.8
2020-09,GO,Centro-Oeste,Bolsonaro,319900.0,87.7,5.2,20.1,34.2,25.8,8.5,70.2,11.8,6.62,50.2,0.0,31.7,0.0,8.3,0.5,0.7,5.1
2020-10,CE,Nordeste,Bolsonaro,325400.0,87.3,4.5,20.2,30.8,29.2,13.3,69.9,10.8,6.49,29.0,0.0,31.8,0.0,8.3,0.7,0.5,3.9
2020-10,RJ,Sudeste,Bolsonaro,457500.0,86.8,8.3,21.8,32.6,27.4,6.2,69.6,7.3,5.91,153.5,0.0,31.8,0.0,31.7,0.8,0.4,3.9
2020-10,SP,Sudeste,Bolsonaro,498100.0,87.9,5.3,19.6,37.1,22.9,5.1,69.8,7.6,7.17,73.8,0.0,31.8,0.0,12.6,0.6,0.5,5.3
2020-10,BA,Nordeste,Bolsonaro,282000.0,87.9,5.2,18.9,35.1,24.9,9.6,68.7,7.5,5.97,48.8,0.0,31.8,0.0,18.7,0.7,0.6,5.0
2020-10,MG,Sudeste,Bolsonaro,366500.0,88.0,4.8,19.2,31.4,28.6,7.2,70.1,8.0,6.77,40.8,0.0,31.8,0.0,6.7,0.6,0.5,5.3
2020-10,RS,Sul,Bolsonaro,380400.0,88.4,5.7,18.4,34.7,25.3,6.0,70.4,7.8,6.91,59.4,0.0,31.8,0.0,6.4,0.6,0.4,5.1
2020-10,SC,Sul,Bolsonaro,418000.0,87.5,5.5,18.5,30.6,29.4,7.1,69.5,11.1,7.24,33.0,0.0,31.8,0.0,3.3,0.8,0.6,4.7
2020-10,AM,Norte,Bolsonaro,343900.0,86.6,5.0,18.9,32.4,27.6,8.2,70.1,7.8,6.33,75.1,0.0,31.8,0.0,15.1,0.5,0.2,5.2
2020-10,DF,Centro-Oeste,Bolsonaro,443600.0,87.3,5.1,21.8,32.8,27.2,7.2,70.8,8.2,7.08,48.3,0.0,31.8,0.0,10.1,0.7,0.4,5.1
2020-10,GO,Centro-Oeste,Bolsonaro,317800.0,86.5,5.9,19.2,33.6,26.4,8.2,70.2,10.5,6.57,42.1,0.0,31.8,0.0,8.2,0.7,0.5,4.2
2020-11,CE,Nordeste,Bolsonaro,333700.0,89.2,4.6,18.7,33.6,26.4,11.3,70.2,11.5,6.43,19.8,0.0,31.8,0.0,7.8,0.6,0.6,5.8
2020-11,RJ,Sudeste,Bolsonaro,449300.0,87.7,7.8,20.0,29.8,30.2,7.0,70.3,8.2,5.96,139.1,0.0,31.8,0.0,32.0,0.5,0.4,4.6
2020-11,SP,Sudeste,Bolsonaro,505300.0,86.9,5.0,19.0,31.1,28.9,5.0,72.2,8.5,7.0,81.0,0.0,31.8,0.0,13.2,0.6,0.5,5.9
2020-11,BA,Nordeste,Bolsonaro,274400.0,87.3,4.7,19.7,32.5,27.5,9.0,69.2,8.3,6.13,52.1,0.0,31.8,0.0,17.8,0.6,0.5,5.4
2020-11,MG,Sudeste,Bolsonaro,356700.0,88.0,5.1,22.4,33.2,26.8,7.4,70.5,7.5,6.8,47.7,0.0,31.8,0.0,7.0,0.7,0.6,4.8
2020-11,RS,Sul,Bolsonaro,393800.0,87.4,4.7,21.6,32.6,27.4,6.1,71.9,7.3,6.98,43.1,0.0,31.8,0.0,7.7,0.7,0.5,5.3
2020-11,SC,Sul,Bolsonaro,418100.0,87.5,4.8,19.6,32.5,27.5,5.3,71.3,11.5,7.27,38.7,0.0,31.8,0.0,2.8,0.6,0.5,4.8
2020-11,AM,Norte,Bolsonaro,359200.0,88.2,5.6,20.4,29.8,30.2,7.9,71.0,7.4,6.36,72.7,0.0,31.8,0.0,17.3,0.8,0.6,5.7
2020-11,DF,Centro-Oeste,Bolsonaro,452100.0,88.0,5.5,20.3,34.6,25.4,6.6,69.8,8.0,7.04,43.8,0.0,31.8,0.0,9.2,0.8,0.6,4.6
2020-11,GO,Centro-Oeste,Bolsonaro,309900.0,88.1,5.1,20.6,30.6,29.4,7.2,70.7,10.6,6.6,47.3,0.0,31.8,0.0,7.1,0.8,0.4,3.7
2020-12,CE,Nordeste,Bolsonaro,321800.0,89.0,5.1,22.2,31.6,28.4,10.9,67.7,10.7,6.55,34.8,0.0,31.8,0.0,9.3,0.9,0.5,4.3
2020-12,RJ,Sudeste,Bolsonaro,454100.0,87.9,8.0,18.8,33.3,26.7,6.5,68.9,7.6,6.11,151.1,0.0,31.8,0.0,32.3,0.8,0.5,5.0
2020-12,SP,Sudeste,Bolsonaro,500000.0,87.0,4.9,20.8,33.7,26.3,5.8,71.5,7.7,7.0,86.2,0.0,31.8,0.0,11.1,0.5,0.5,4.6
2020-12,BA,Nordeste,Bolsonaro,282100.0,86.8,5.3,19.5,31.3,28.7,7.4,69.0,7.6,6.13,68.7,0.0,31.8,0.0,18.2,0.6,0.6,5.9
2020-12,MG,Sudeste,Bolsonaro,346600.0,87.9,4.9,20.8,30.6,29.4,6.8,69.4,8.1,6.86,56.4,0.0,31.8,0.0,6.2,0.6,0.5,5.6
2020-12,RS,Sul,Bolsonaro,402700.0,86.7,5.5,19.4,33.6,26.4,6.2,68.9,8.2,7.1,46.3,0.0,31.8,0.0,7.8,0.8,0.7,5.0
2020-12,SC,Sul,Bolsonaro,420700.0,87.8,5.8,19.7,28.6,31.4,6.1,70.8,11.5,7.12,45.6,0.0,31.8,0.0,2.5,0.7,0.5,4.8
2020-12,AM,Norte,Bolsonaro,350900.0,87.7,6.0,19.7,31.5,28.5,8.0,69.2,8.1,6.32,71.2,0.0,31.8,0.0,15.2,0.7,0.4,5.4
2020-12,DF,Centro-Oeste,Bolsonaro,453100.0,86.8,4.8,20.5,31.6,28.4,5.7,70.5,7.3,7.25,53.1,0.0,31.8,0.0,9.2,0.9,0.4,5.0
2020-12,GO,Centro-Oeste,Bolsonaro,314600.0,87.8,5.4,19.6,31.1,28.9,7.0,71.0,11.2,6.53,54.1,0.0,31.8,0.0,6.7,0.6,0.6,4.3
2021-01,CE,Nordeste,Bolsonaro,363300.0,87.8,3.9,21.9,33.2,26.8,12.5,69.0,10.3,6.45,38.4,0.0,31.8,0.0,9.5,0.8,0.4,7.7
2021-01,RJ,Sudeste,Bolsonaro,478600.0,88.1,8.3,20.4,31.2,28.8,5.7,71.4,8.1,5.91,112.0,0.0,31.8,0.0,31.8,0.6,0.6,8.4
2021-01,SP,Sudeste,Bolsonaro,530000.0,87.1,5.7,22.3,30.7,29.3,5.4,69.7,8.1,7.02,68.0,0.0,31.8,0.0,12.4,0.6,0.8,8.1
2021-01,BA,Nordeste,Bolsonaro,301300.0,87.4,4.5,19.9,32.9,27.1,6.6,70.2,7.4,6.01,53.2,0.0,31.8,0.0,17.0,0.7,0.5,8.1
2021-01,MG,Sudeste,Bolsonaro,376500.0,88.3,4.5,18.5,31.6,28.4,7.6,69.4,7.6,6.69,43.2,0.0,31.8,0.0,8.1,0.7,0.4,8.2
2021-01,RS,Sul,Bolsonaro,419100.0,87.3,4.8,18.4,32.2,27.8,7.0,68.9,7.7,6.86,50.0,0.0,31.8,0.0,7.2,0.7,0.6,8.4
2021-01,SC,Sul,Bolsonaro,411900.0,88.7,5.4,20.2,29.9,30.1,5.7,71.8,11.5,7.23,41.9,0.0,31.8,0.0,3.4,0.7,0.5,8.9
2021-01,AM,Norte,Bolsonaro,381500.0,86.6,5.6,20.3,33.5,26.5,8.4,69.4,9.5,6.3,49.6,0.0,31.8,0.0,13.9,0.9,0.5,8.3
2021-01,DF,Centro-Oeste,Bolsonaro,503400.0,87.4,5.2,20.7,32.5,27.5,7.9,71.3,8.2,7.22,48.3,0.0,31.8,0.0,9.2,0.7,0.5,9.5
2021-01,GO,Centro-Oeste,Bolsonaro,349800.0,87.6,4.6,19.2,31.4,28.6,8.2,70.7,10.9,6.66,26.1,0.0,31.8,0.0,6.0,0.4,0.6,8.9
2021-02,CE,Nordeste,Bolsonaro,359100.0,86.2,4.3,20.6,34.5,25.5,13.1,69.3,11.0,6.56,27.9,0.0,31.9,0.0,7.2,0.8,0.5,7.6
2021-02,RJ,Sudeste,Bolsonaro,462700.0,88.5,7.7,19.9,29.0,31.0,6.8,71.7,7.7,6.12,125.0,0.0,31.9,0.0,33.0,0.6,0.4,9.0
2021-02,SP,Sudeste,Bolsonaro,542300.0,87.3,5.2,21.3,33.1,26.9,4.7,70.0,7.3,7.05,69.9,0.0,31.9,0.0,11.7,0.7,0.6,9.2
2021-02,BA,Nordeste,Bolsonaro,300900.0,88.2,5.1,20.6,31.1,28.9,8.7,69.9,8.3,6.24,47.7,0.0,31.9,0.0,17.6,0.8,0.5,9.0
2021-02,MG,Sudeste,Bolsonaro,389700.0,87.7,5.3,21.5,32.7,27.3,7.0,71.0,8.1,6.78,42.4,0.0,31.9,0.0,7.3,0.7,0.5,7.9
2021-02,RS,Sul,Bolsonaro,408800.0,87.0,4.6,19.9,32.2,27.8,5.9,67.6,8.8,7.14,54.7,0.0,31.9,0.0,6.4,0.6,0.7,7.7
2021-02,SC,Sul,Bolsonaro,442300.0,87.7,4.7,20.5,31.7,28.3,6.7,70.1,10.7,7.23,32.3,0.0,31.9,0.0,3.8,0.8,0.6,7.2
